date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:41:05	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:41:05%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-994164_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-994164_{width}xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:05	166842/166842	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:40:39%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-861722_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-861722_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:12	42674/42674	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:41:05%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-994164_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-994164_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:13	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:41:12%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-156701_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-156701_{width}xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:21	43655/43655	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:41:13%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-156701_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-156701_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:42	271949/271949	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:40:59%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-994164_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-994164_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:43	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:41:43%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-344001_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-344001_{width}x.5b0d131.delayed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:43	311022/311022	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:40:54%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-421706_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-421706_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:50	41538/41538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:41:43%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-344001_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-344001_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:51	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:41:50%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-962173_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-962173_{width}xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:41:59	44859/44859	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:41:51%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-962173_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-962173_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:12	413943/413943	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:41:06%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-156701_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-156701_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:12	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:42:12%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-199683_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-199683_{width}x.5b6d131.delayed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:17	349036/349036	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:41:21%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-344001_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-344001_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:19	41845/41845	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2020:18:54%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-199683_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-199683_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:19	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:42:19%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-902030_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-902030_{width}xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:25	29057/29057	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:20%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-902030_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-902030_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:41	147465/147465	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:18%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-902030_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-902030_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:42	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:42:42%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-111233_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-111233_{width}x.5bcd131.delayed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:48	32775/32775	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:42%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-111233_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-111233_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:49	3413/3413	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:48%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-861722_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-861722_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:51	7438/7438	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:50%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-421706_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-421706_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:52	333430/333430	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:41:59%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-199683_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-199683_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:53	5024/5024	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:52%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-994164_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-994164_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:54	4067/4067	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:53%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-156701_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-156701_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:54	178967/178967	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:26%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-111233_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-111233_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:54	3442/3442	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:54%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-344001_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-344001_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:55	4125/4125	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:55%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-962173_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-962173_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:56	4340/4340	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:55%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-199683_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-199683_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:56	3193/3193	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2020:18:53%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-902030_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-902030_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:57	715/715	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:42:56%20GMT	http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-black-shorts&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-861722_1024x1024.jpg?v=1624881591&description=Dispersal%20Black%20Shorts	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexff59.html	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:42:57	3760/3760	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:56%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-111233_180x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-111233_180xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:43:01	523612/523612	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:41:44%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-962173_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-962173_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-black-shorts)
18:43:03	3744/3744	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:91cf9f3efa316e48ff757ed3a0249976	https://pantalonbrand.com/products/dispersal-red-shorts.oembed	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/products/dispersal-red-shorts.oembed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:09	82938/82938	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Aug%202021%2005:37:01%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-387376_1200x1200.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-387376_1200x1200d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:15	28702/28702	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:43:10%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-387376_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-387376_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:21	146826/146826	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Aug%202021%2006:27:32%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-612201_1200x1200.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-612201_1200x1200d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:21	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:43:21%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-854383_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-854383_{width}x.5ced131.delayed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:22	153996/153996	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:42:57%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-854383_1200x1200.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-854383_1200x1200d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:27	155635/155635	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Aug%202021%2009:51:18%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-387376_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-387376_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:28	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:43:27%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-612201_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-612201_{width}x.5d1d131.delayed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:28	41538/41538	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Aug%202021%2005:37:02%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-854383_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-854383_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:35	41182/41182	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Aug%202021%2005:37:02%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-612201_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-612201_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:35	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:43:35%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232606_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232606_{width}xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:43:43	43655/43655	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:43:36%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232606_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232606_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:11	349036/349036	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:43:15%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-854383_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-854383_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:12	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:44:12%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-950895_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-950895_{width}x.5d7d131.delayed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:13	315217/315217	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:43:22%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-612201_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-612201_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:20	44859/44859	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:44:13%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-950895_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-950895_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:20	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:44:20%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232636_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232636_{width}xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:31	62122/62122	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:44:21%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232636_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232636_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:34	413943/413943	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Aug%202021%2010:46:14%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232606_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-232606_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:35	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:44:35%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-404398_{width}x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-404398_{width}x.5ddd131.delayed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:44:42	41797/41797	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2014:44:47%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-404398_740x.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-404398_740xd131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:45:06	144693/144693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:44:42%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-726318_1800x1800.jpg?v=1624881592	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-726318_1800x18001de1.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:45:07	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:45:07%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-726318_{width}x.jpg?v=1624881592	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-726318_{width}x.5e01de1.delayed	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:45:07	523612/523612	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2014:16:12%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-950895_1800x1800.jpg?v=1624881591	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-950895_1800x1800d131.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:45:12	27197/27197	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2016:45:07%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-726318_740x.jpg?v=1624881592	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-726318_740x1de1.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:45:12	2770/2770	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2012%20Aug%202021%2016:45:12%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-613574_{width}x.jpg?v=1624881592	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-613574_{width}x1de1.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
18:45:17	31544/31544	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Aug%202021%2005:37:02%20GMT	http://cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-613574_740x.jpg?v=1624881592	C:/Mie%20pagine%20Web/pantalon/cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-613574_740x1de1.jpg	(from https://pantalonbrand.com/collections/pantaloncini/products/dispersal-red-shorts)
